datetime,seconds,action,model,item_type,id,sender_user,sender_agent,sender_id,document,portal,container,x,y,rotation,scale,text,value,seance
2019-09-24T13:52:12.439Z,5197.328,update,items.Image,,5ab44f03-cfcd-4031-9c7a-7d78eeac14ca,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:52:20.324Z,5205.213,update,items,Postit,0dc6beb2-1ac2-416b-b64e-f111c0f18d0b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,661e554e-0a0d-4d56-b494-67181c6888d2,,0.0,0.0,0.0,1.0,isoler l'argent du milieu extérieur,,Seance_2_FAST_Valise/
2019-09-24T13:52:20.114Z,5205.003,update,items.Transform,,0dc6beb2-1ac2-416b-b64e-f111c0f18d0b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2465.7,910.5,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:52:29.225Z,5214.114,update,items.Transform,,4127a2bc-d551-4550-b6b0-ba9d3e5907e3,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,49.0,249.8,0.0,2.8,,,Seance_2_FAST_Valise/
2019-09-24T13:52:15.497Z,5200.386,update,items.Text,,0dc6beb2-1ac2-416b-b64e-f111c0f18d0b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,isoler l'argent du milieu extérieur,,Seance_2_FAST_Valise/
2019-09-24T13:52:37.762Z,5222.651,update,items,Postit,0dc6beb2-1ac2-416b-b64e-f111c0f18d0b,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,2418.4,1300.1,0.0,1.0,isoler l'argent du milieu extérieur,,Seance_2_FAST_Valise/
2019-09-24T13:52:40.306Z,5225.195,update,items.Color,,0dc6beb2-1ac2-416b-b64e-f111c0f18d0b,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,#FFCE88FF,Seance_2_FAST_Valise/
2019-09-24T13:52:45.235Z,5230.124,create,links,,1d642c6a-bb05-4e72-ae57-99dd77dfcf05,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:52:50.815Z,5235.704,update,links,,1d642c6a-bb05-4e72-ae57-99dd77dfcf05,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:06.170Z,5251.059,update,items.Drawing,,a107b2f0-94ca-4a1e-9d11-81171d8a429f,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:15.583Z,5260.472,create,links,,1e234a6e-853d-49f5-852c-94800cbeae88,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:20.858Z,5265.747,update,links,,1e234a6e-853d-49f5-852c-94800cbeae88,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:36.021Z,5280.91,update,items.Drawing,,a107b2f0-94ca-4a1e-9d11-81171d8a429f,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:56.745Z,5301.634,update,items,LayeredItem:ImageLayer/DrawingLayer,66495c21-a354-4027-be39-13aca90a3871,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,63e5089f-dd11-41eb-ba73-7df55c60b592,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:53:55.005Z,5299.894,create,items,LayeredItem,66495c21-a354-4027-be39-13aca90a3871,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,2060.0,840.3,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:53:55.174Z,5300.063,create,items,ImageLayer,8d08e81e-8cb8-405a-922b-f7228d503e1c,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,66495c21-a354-4027-be39-13aca90a3871,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:55.181Z,5300.07,create,items,DrawingLayer,47de6b0f-7633-4698-801e-7677cb517eda,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,66495c21-a354-4027-be39-13aca90a3871,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:55.187Z,5300.076,create,attachments,,1a37de49-d3b0-4185-a4a5-7a96f9e76208,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:55.236Z,5300.125,update,items.Image,,8d08e81e-8cb8-405a-922b-f7228d503e1c,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:53:56.660Z,5301.549,update,items.Transform,,66495c21-a354-4027-be39-13aca90a3871,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2097.6,773.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:53:57.785Z,5302.674,create,items,Postit,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,462.0,906.0,90.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:53:58.111Z,5303.0,update,items.Drawing,,a107b2f0-94ca-4a1e-9d11-81171d8a429f,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:54:04.892Z,5309.781,update,items,LayeredItem:ImageLayer/DrawingLayer,66495c21-a354-4027-be39-13aca90a3871,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,c38fcea9-026c-484e-b3da-eed697cf7039,,437e8702-d915-4970-b630-f3b0c5ad134e,1247.7,437.9,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:02.898Z,5307.787,update,items.Transform,,6aa12bc8-a90d-4108-9007-4f691940eab5,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,1816.3,858.7,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:13.951Z,5318.84,update,items.Transform,,66495c21-a354-4027-be39-13aca90a3871,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,1070.3,381.8,0.0,2.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:24.318Z,5329.207,create,items,Postit,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,3380.0,253.0,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:25.216Z,5330.105,update,items.Transform,,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,535.4,804.4,90.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:26.228Z,5331.117,update,items.Drawing,,a107b2f0-94ca-4a1e-9d11-81171d8a429f,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:54:29.628Z,5334.517,update,items.Transform,,66495c21-a354-4027-be39-13aca90a3871,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,978.1,386.6,0.0,2.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:29.892Z,5334.781,update,items.Transform,,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3480.0,445.8,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:36.967Z,5341.856,update,items.Transform,,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3480.0,445.8,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:54:39.113Z,5344.002,update,items.Size,,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,,"224,144",Seance_2_FAST_Valise/
2019-09-24T13:54:39.124Z,5344.013,update,items.Style,,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,,CirclePostit,Seance_2_FAST_Valise/
2019-09-24T13:54:28.237Z,5333.126,update,items.Text,,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,poignée,,Seance_2_FAST_Valise/
2019-09-24T13:54:58.152Z,5363.041,update,items,Postit,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,aef5a236-909c-47a5-9aa5-9b0705a2cfe0,,0.0,0.0,0.0,1.0,permet a l utilisateur de transporter lui même l'argent,,Seance_2_FAST_Valise/
2019-09-24T13:55:03.000Z,5367.889,update,items,Postit,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,3480.0,445.8,180.0,1.0,poignée,,Seance_2_FAST_Valise/
2019-09-24T13:54:57.898Z,5362.787,update,items.Transform,,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,407.9,229.4,90.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:55:01.265Z,5366.154,update,items.Transform,,f32dfdd0-b81c-44c1-843c-8da09f8eba7b,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3480.0,445.8,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:55:10.764Z,5375.653,update,items,Postit,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,1949.3,1256.2,0.0,1.0,permet a l utilisateur de transporter lui même l'argent,,Seance_2_FAST_Valise/
2019-09-24T13:54:53.082Z,5357.971,update,items.Text,,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,permet a l utilisateur de transporter lui même l'argent,,Seance_2_FAST_Valise/
2019-09-24T13:55:25.984Z,5390.873,update,items.Transform,,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,1906.0,1447.4,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:55:56.759Z,5421.648,create,items,Postit,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,3245.0,323.0,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:08.459Z,5433.348,update,items.Transform,,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3345.0,445.8,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:14.317Z,5439.206,create,items,Postit,601e0af0-8a0b-4c12-907b-28b330dea559,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,442.0,932.0,90.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:07.372Z,5432.261,update,items.Text,,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,être préhensible,,Seance_2_FAST_Valise/
2019-09-24T13:56:25.510Z,5450.399,update,items.Transform,,601e0af0-8a0b-4c12-907b-28b330dea559,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,558.0,787.8,90.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:18.317Z,5443.206,update,items.Text,,601e0af0-8a0b-4c12-907b-28b330dea559,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,portable,,Seance_2_FAST_Valise/
2019-09-24T13:56:36.179Z,5461.068,update,items.Transform,,d578cca5-1c49-48a3-9ac0-02d40703ed1d,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,1532.8,1063.6,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:42.476Z,5467.365,update,items,Postit,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,1906.0,1447.4,0.0,1.0,permet a l utilisateur de transporter lui même l'argent,,Seance_2_FAST_Valise/
2019-09-24T13:56:44.956Z,5469.845,update,items,Postit,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,661e554e-0a0d-4d56-b494-67181c6888d2,,0.0,0.0,0.0,1.0,être préhensible,,Seance_2_FAST_Valise/
2019-09-24T13:56:41.236Z,5466.125,update,items.Transform,,8db52e16-2eb3-4d99-8216-f41387efbe4e,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,1906.0,1447.4,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:44.800Z,5469.689,update,items.Transform,,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2410.6,894.4,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:52.587Z,5477.476,update,items,Postit,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,2411.5,1493.8,0.0,1.0,être préhensible,,Seance_2_FAST_Valise/
2019-09-24T13:56:47.396Z,5472.285,create,items,Postit,14e07246-cfae-4a59-8187-737741c066ee,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,3266.0,300.0,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:56:56.215Z,5481.104,update,items,Postit,14e07246-cfae-4a59-8187-737741c066ee,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,661e554e-0a0d-4d56-b494-67181c6888d2,,0.0,0.0,0.0,1.0,être portable,,Seance_2_FAST_Valise/
2019-09-24T13:56:55.497Z,5480.386,update,items.Color,,31986b70-3122-4bc6-b804-f0ca1dfac123,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,#FFCE88FF,Seance_2_FAST_Valise/
2019-09-24T13:56:56.010Z,5480.899,update,items.Transform,,14e07246-cfae-4a59-8187-737741c066ee,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2409.6,900.2,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:57:10.334Z,5495.223,update,items,Postit,14e07246-cfae-4a59-8187-737741c066ee,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,2679.8,1490.1,0.0,1.0,être portable,,Seance_2_FAST_Valise/
2019-09-24T13:56:52.946Z,5477.835,update,items.Text,,14e07246-cfae-4a59-8187-737741c066ee,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,,,,,être portable,,Seance_2_FAST_Valise/
2019-09-24T13:57:16.001Z,5500.89,update,items.Color,,14e07246-cfae-4a59-8187-737741c066ee,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,#FFCE88FF,Seance_2_FAST_Valise/
2019-09-24T13:57:54.280Z,5539.169,update,items,Postit,601e0af0-8a0b-4c12-907b-28b330dea559,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,506.0,832.0,90.0,1.0,portable,,Seance_2_FAST_Valise/
2019-09-24T13:57:52.943Z,5537.832,update,items.Transform,,601e0af0-8a0b-4c12-907b-28b330dea559,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,506.0,832.0,90.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:57:55.507Z,5540.396,update,documents,,c38fcea9-026c-484e-b3da-eed697cf7039,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:58:06.274Z,5551.163,update,items,Postit,fd337419-7bf0-42c9-b576-70ccc6f06686,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,494.0,1827.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:59:21.505Z,5626.394,create,items,GroupLayeredItem,a0b647de-a0de-4318-9a17-575d2b9a6997,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,2505.0,362.0,180.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T13:59:21.564Z,5626.453,create,items,DiagramLayer,4464fea8-5b42-4852-947c-60f5a7ad5542,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,a0b647de-a0de-4318-9a17-575d2b9a6997,,,,,,,Seance_2_FAST_Valise/
2019-09-24T13:59:36.711Z,5641.6,update,items,LayeredItem:DrawingLayer,53335aaf-db6d-437e-9d21-85812cd85262,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,3435.4,954.6,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:59:38.028Z,5642.917,update,items,GroupLayeredItem:DiagramLayer,a0b647de-a0de-4318-9a17-575d2b9a6997,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,2454.2,436.0,-175.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T13:59:35.633Z,5640.522,update,items.Transform,,a0b647de-a0de-4318-9a17-575d2b9a6997,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2454.2,436.0,-175.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:59:35.687Z,5640.576,update,items.Transform,,53335aaf-db6d-437e-9d21-85812cd85262,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3435.4,954.6,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:59:50.308Z,5655.197,update,items,Postit,3707ecf0-9ab0-46ac-ac2a-fa2ef696d842,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,3241.5,1348.8,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T13:59:49.860Z,5654.749,update,items.Transform,,3707ecf0-9ab0-46ac-ac2a-fa2ef696d842,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3241.5,1348.8,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T14:00:48.968Z,5713.857,update,items.Transform,,d578cca5-1c49-48a3-9ac0-02d40703ed1d,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,1532.8,1105.7,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T14:01:53.873Z,5778.762,update,documents,,79fdb200-2a38-4980-bd13-193bee9a9948,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,,,,,,,,,,Seance_2_FAST_Valise/
2019-10-01T12:33:02.645Z,5268.184,create,items,Postit,17c7e00f-e4ef-4ca9-9cb1-1e8933a6ca76,auvinali,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),cee6cb34-5a2e-4446-98e4-55080a735a0e,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,360.0,1162.0,90.0,1.0,,,Seance_3_AC_Grattoir/
2019-10-01T12:33:03.205Z,5268.744,update,items.Transform,,17c7e00f-e4ef-4ca9-9cb1-1e8933a6ca76,auvinali,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),cee6cb34-5a2e-4446-98e4-55080a735a0e,,,,424.0,1062.0,90.0,1.0,,,Seance_3_AC_Grattoir/
2019-10-01T12:33:13.107Z,5278.646,create,items,Postit,ce0c9df3-ecec-467e-b597-c89b871c6e43,auvinali,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),cee6cb34-5a2e-4446-98e4-55080a735a0e,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,1603.0,291.0,180.0,1.0,,,Seance_3_AC_Grattoir/
2019-10-01T12:33:57.285Z,5322.824,create,items,Postit,5326ee09-2083-445d-9121-f4e0418c79ab,auvinali,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),cee6cb34-5a2e-4446-98e4-55080a735a0e,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,1175.0,1880.0,0.0,1.0,,,Seance_3_AC_Grattoir/
2019-10-01T12:34:47.865Z,5373.404,update,items,Postit,5326ee09-2083-445d-9121-f4e0418c79ab,auvinali,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),cee6cb34-5a2e-4446-98e4-55080a735a0e,,cf0ac789-f72f-44dc-b77a-1f0967304f9f,,0.0,0.0,0.0,1.0,,,Seance_3_AC_Grattoir/
2019-10-01T12:34:49.947Z,5375.486,update,items,Postit,5326ee09-2083-445d-9121-f4e0418c79ab,auvinali,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),cee6cb34-5a2e-4446-98e4-55080a735a0e,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,1230.5,1507.9,0.0,1.0,,,Seance_3_AC_Grattoir/
